"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2023,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",242
2023,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",349
2023,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",410
2023,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",423
2023,2,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",820
2023,2,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",811
2023,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",418
2023,2,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",104
2023,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",46
2023,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",230
2023,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",178
2023,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",285
2023,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",531
2023,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",435
2023,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",284
2023,2,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",117
2023,2,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",244
2023,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",943
2023,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",610
2023,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",471
2023,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",176
2023,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",770
2023,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",231
2023,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",789
2023,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",254
2023,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",157
2023,2,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",113
2023,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",121
2023,2,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",8
2023,2,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",679
2023,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",646
2023,2,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",641
2023,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",399
2023,2,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",55
2023,2,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",443
2023,2,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",216
2023,2,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",469
2023,2,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",359
2023,2,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",720
2023,2,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",320
2023,2,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",89
2023,2,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",463
2023,2,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",54
2023,2,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",429
2023,2,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",62
2023,2,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",352
2023,2,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1427
2023,2,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",607
2023,2,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",295
2023,2,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",456
2023,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",841
2023,2,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",609
2023,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",304
2023,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",189
2023,2,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",657
2023,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",326
2023,2,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",749
2023,2,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",493
2023,2,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",675
2023,2,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",762
2023,2,99,"No consta",99,"No consta","Dones","Atur Registrat",23
2023,2,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",450
2023,2,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",136
2023,2,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",132
2023,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",185
2023,2,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",189
2023,2,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",314
2023,2,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",205
2023,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",206
2023,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",345
2023,2,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",239
2023,2,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",313
2023,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",15
2023,2,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",317
2023,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",81
2023,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",126
2023,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",148
2023,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",166
2023,2,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",306
2023,2,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",302
2023,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",164
2023,2,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",37
2023,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",11
2023,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",71
2023,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",41
2023,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",82
2023,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",142
2023,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",161
2023,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",117
2023,2,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",50
2023,2,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",96
2023,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",327
2023,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",219
2023,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",168
2023,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",68
2023,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",245
2023,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",76
2023,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",259
2023,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",87
2023,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",54
2023,2,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",39
2023,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",42
2023,2,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",3
2023,2,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",232
2023,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",226
2023,2,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",223
2023,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",140
2023,2,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",19
2023,2,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",154
2023,2,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",75
2023,2,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",163
2023,2,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",125
2023,2,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",251
2023,2,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",94
2023,2,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",26
2023,2,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",134
2023,2,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",16
2023,2,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",124
2023,2,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",21
2023,2,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",120
2023,2,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",487
2023,2,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",228
2023,2,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",111
2023,2,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",168
2023,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",287
2023,2,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",192
2023,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",88
2023,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",54
2023,2,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",189
2023,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",90
2023,2,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",208
2023,2,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",148
2023,2,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",214
2023,2,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",243
2023,2,99,"No consta",99,"No consta","Dones","Demanda No Aturats",8
2023,2,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",1548
2023,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",471
2023,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",410
2023,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",564
2023,2,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",498
2023,2,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",759
2023,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",554
2023,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",572
2023,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",835
2023,2,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",634
2023,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",890
2023,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",53
2023,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",663
2023,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",224
2023,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",278
2023,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",327
2023,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",349
2023,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",664
2023,2,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",663
2023,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",345
2023,2,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",77
2023,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",44
2023,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",188
2023,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",169
2023,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",255
2023,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",421
2023,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",381
2023,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",248
2023,2,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",102
2023,2,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",211
2023,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",763
2023,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",495
2023,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",377
2023,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",152
2023,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",625
2023,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",188
2023,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",641
2023,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",222
2023,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",140
2023,2,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",101
2023,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",108
2023,2,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",8
2023,2,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",535
2023,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",493
2023,2,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",480
2023,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",308
2023,2,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",43
2023,2,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",348
2023,2,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",170
2023,2,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",369
2023,2,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",283
2023,2,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",539
2023,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",253
2023,2,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",70
2023,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",366
2023,2,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",42
2023,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",339
2023,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",42
2023,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",237
2023,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",959
2023,2,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",474
2023,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",231
2023,2,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",357
2023,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",672
2023,2,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",466
2023,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",232
2023,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",158
2023,2,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",541
2023,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",286
2023,2,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",652
2023,2,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",376
2023,2,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",491
2023,2,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",554
2023,2,99,"No consta",99,"No consta","Homes","Atur Registrat",22
2023,2,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",498
2023,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",159
2023,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",142
2023,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",194
2023,2,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",168
2023,2,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",284
2023,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",179
2023,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",198
2023,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",296
2023,2,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",228
2023,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",304
2023,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",21
2023,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",333
2023,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",79
2023,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",93
2023,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",110
2023,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",128
2023,2,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",231
2023,2,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",230
2023,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",127
2023,2,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",22
2023,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",14
2023,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",56
2023,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",54
2023,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",69
2023,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",109
2023,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",115
2023,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",82
2023,2,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",33
2023,2,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",78
2023,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",272
2023,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",192
2023,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",149
2023,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",57
2023,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",227
2023,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",65
2023,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",223
2023,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",81
2023,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",51
2023,2,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",37
2023,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",40
2023,2,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",3
2023,2,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",205
2023,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",202
2023,2,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",198
2023,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",126
2023,2,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",17
2023,2,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",121
2023,2,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",59
2023,2,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",128
2023,2,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",98
2023,2,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",222
2023,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",87
2023,2,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",24
2023,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",126
2023,2,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",15
2023,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",116
2023,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",21
2023,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",119
2023,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",480
2023,2,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",186
2023,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",90
2023,2,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",139
